time,msg.id,msg.len,data
1711063175000,4A,8,511C50501C4F1C51
1711063175012,4B,8,1C1C1C511CFF1CFF
1711063175060,3FF,8,87C0FC6500000000
1711063175738,4A,8,501C50511C4F1C51
1711063175748,4B,8,1C1C1C511CFF1CFF
1711063176000,3FF,8,88C0FC6500000000
1711063176420,4A,8,501C50501C4F1C50
1711063176431,4B,8,1C1C1C511CFF1CFF
1711063177000,3FF,8,89C0FC6500000000
1711063177158,4A,8,501C50501C4F1C50
1711063177168,4B,8,1C1C1C511CFF1CFF
1711063178000,4A,8,501C50511C4F1C51
1711063178012,4B,8,1C1C1C511CFF1CFF
1711063178104,3FF,8,8AC0FC6500000000
1711063178738,4A,8,511C50501C4F1C51
1711063178748,4B,8,1C1C1C511CFF1CFF
1711063179000,3FF,8,8BC0FC6500000000
1711063179372,4A,8,501C50501C4F1C50
1711063179382,4B,8,1C1C1C511CFF1CFF
1711063180000,3FF,8,8CC0FC6500000000
1711063180109,4A,8,501C50501C4F1C50
1711063180120,4B,8,1C1C1C511CFF1CFF
1711063181000,4A,8,501C50501C4F1C50
1711063181011,4B,8,1C1C1C511CFF1CFF
1711063181153,3FF,8,8DC0FC6500000000
1711063181738,4A,8,501C50501C4F1C50
1711063181748,4B,8,1C1C1C511CFF1CFF
1711063182000,3FF,8,8EC0FC6500000000
1711063182323,4A,8,501C50501C4F1C50
1711063182333,4B,8,1C1C1C511CFF1CFF
1711063183000,3FF,8,8FC0FC6500000000
1711063183061,4A,8,501C50501C4F1C50
1711063183071,4B,8,1C1C1C511CFF1CFF
1711063184000,4A,8,501C50501C4F1C50
1711063184011,4B,8,1C1C1C511CFF1CFF
1711063184202,3FF,8,90C0FC6500000000
1711063184738,4A,8,511C50501C4F1C51
1711063184748,4B,8,1C1C1C511CFF1CFF
1711063185000,3FF,8,91C0FC6500000000
1711063185274,4A,8,501C50511C4F1C51
1711063185284,4B,8,1C1C1C511CFF1CFF
1711063186000,3FF,8,92C0FC6500000000
1711063186012,4A,8,501C50501C4F1C50
1711063186022,4B,8,1C1C1C511CFF1CFF
1711063187000,4A,8,501C50501C4F1C50
1711063187010,4B,8,1C1C1C511CFE1CFE
1711063187250,3FF,8,93C0FC6500000000
1711063187737,4A,8,511C50511C4F1C51
1711063187748,4B,8,1C1C1C511CFF1CFF
1711063188000,3FF,8,94C0FC6500000000
1711063188225,4A,8,501C50511C4F1C51
1711063188235,4B,8,1C1C1C511CFF1CFF
1711063189000,4A,8,501C50501C4F1C50
1711063189010,4B,8,1C1C1C511CFF1CFF
1711063189045,3FF,8,95C0FC6500000000
1711063189738,4A,8,511C50501C4F1C51
1711063189748,4B,8,1C1C1C511CFF1CFF
1711063190000,3FF,8,96C0FC6500000000
1711063190439,4A,8,511C50511C4F1C51
1711063190449,4B,8,1C1C1C511CFF1CFF
1711063191000,3FF,8,97C0FC6500000000
1711063191176,4A,8,501C50501C4F1C50
1711063191187,4B,8,1C1C1C511CFF1CFF
1711063192000,4A,8,501C50501C4F1C50
1711063192010,4B,8,1C1C1C511CFF1CFF
1711063192086,3FF,8,98C0FC6500000000
1711063192738,4A,8,501C50501C4F1C50
1711063192748,4B,8,1B1C1C511CFF1CFF
1711063193000,3FF,8,99C0FC6500000000
1711063193390,4A,8,511C50501C4F1C51
1711063193405,4B,8,1C1C1C511CFF1CFF
1711063194000,3FF,8,9AC0FC6500000000
1711063194128,4A,8,501C50501C4F1C50
1711063194138,4B,8,1C1C1C511CFF1CFF
1711063195000,4A,8,501C50511C4F1C51
1711063195011,4B,8,1C1C1C511CFF1CFF
1711063195135,3FF,8,9BC0FC6500000000
1711063195738,4A,8,501C50501C4F1C50
1711063195748,4B,8,1C1C1C511CFF1CFF
1711063196000,3FF,8,9CC0FC6500000000
1711063196341,4A,8,511C50511C4F1C51
1711063196355,4B,8,1C1C1C511CFF1CFF
1711063197000,3FF,8,9DC0FC6500000000
1711063197079,4A,8,511C50501C4F1C51
1711063197089,4B,8,1C1C1C511CFF1CFF
1711063198000,4A,8,511C50501C4F1C51
1711063198010,4B,8,1C1C1C511CFE1CFE
1711063198183,3FF,8,9EC0FC6500000000
1711063198737,4A,8,501C50501C4F1C50
1711063198748,4B,8,1C1C1C511CFF1CFF
1711063199000,3FF,8,9FC0FC6500000000
1711063199292,4A,8,511C50501C4F1C51
1711063199305,4B,8,1C1C1C511CFF1CFF
1711063200000,3FF,8,A0C0FC6500000000
1711063200030,4A,8,501C50501C4F1C50
1711063200040,4B,8,1C1C1C511CFF1CFF
1711063201000,4A,8,501C50511C4F1C51
1711063201010,4B,8,1C1C1C511CFF1CFF
1711063201232,3FF,8,A1C0FC6500000000
1711063201738,4A,8,501C50501C4F1C50
1711063201748,4B,8,1C1C1C511CFF1CFF
1711063202000,3FF,8,A2C0FC6500000000
1711063202243,4A,8,511C50511C4F1C51
1711063202258,4B,8,1C1C1C511CFF1CFF
1711063203000,4A,8,501C50501C4F1C50
1711063203010,4B,8,1C1C1C511CFF1CFF
1711063203027,3FF,8,A3C0FC6500000000
1711063203738,4A,8,501C50501C4F1C50
1711063203748,4B,8,1C1C1C511CFF1CFF
