Sweep #,Time,Chan101,Chan102,Chan103,Chan104,Chan105,Chan106
944,42:32.6,1.68498194,38.386423,38.2730534,38.1880512,38.2095196,40.6085787
945,42:42.6,1.68459778,38.4292183,38.305305,38.2240972,38.2532231,40.5743499
946,42:52.6,1.68421591,38.4412202,38.3238157,38.2450884,38.2699045,40.5434514
947,43:02.6,1.68385405,38.4679106,38.3567563,38.2684584,38.2929338,40.4970063
948,43:12.6,1.68345929,38.4733022,38.3665115,38.2924556,38.3176299,40.4480563
949,43:22.6,1.68307871,38.5117665,38.4107789,38.3257176,38.3510855,40.4060904
950,43:32.6,1.68274701,38.5353957,38.4193978,38.3468677,38.3952059,40.3804251
951,43:42.6,1.68243729,38.5682189,38.452737,38.378713,38.4098367,40.3600007
952,43:52.6,1.68211658,38.5724043,38.4649982,38.3942024,38.4280053,40.298687
953,44:02.6,1.6818026,38.5940308,38.4890466,38.4210733,38.4469097,40.2677631
954,44:12.6,1.68148007,38.6175447,38.5064014,38.4508722,38.4638712,40.2254329
955,44:22.6,1.68114966,38.6427948,38.5462753,38.4721599,38.5066201,40.2414419
956,44:32.6,1.68082537,38.6668962,38.568895,38.4997105,38.5329976,40.1939154
957,44:42.6,1.68056689,38.6775439,38.574764,38.5258698,38.5610313,40.1230871
958,44:52.6,1.68027275,38.6966594,38.6116503,38.5337386,38.5646054,40.1267763
959,45:02.6,1.67999149,38.6977797,38.612293,38.5485992,38.582605,40.120972
960,45:12.6,1.67975101,38.7190201,38.6201396,38.5707668,38.5973387,40.0669168
961,45:22.6,1.67948925,38.7350923,38.6442955,38.5963497,38.6207076,40.0184343
962,45:32.6,1.67925467,38.7577962,38.6472367,38.6191836,38.6416884,39.9755218
963,45:42.6,1.6790408,38.7591566,38.6790759,38.6408203,38.6657605,39.9435152
964,45:52.6,1.67877628,38.7889023,38.7010208,38.6462988,38.6808534,39.9316552
965,46:02.6,1.67855419,38.8078837,38.7284422,38.669225,38.6931838,39.9141204
966,46:12.6,1.67831336,38.8047607,38.726555,38.6867839,38.7177781,39.8885027
967,46:22.6,1.67808148,38.8242806,38.7587947,38.7008635,38.7376959,39.8656785
968,46:32.6,1.67783089,38.8346085,38.7528433,38.7126664,38.7522068,39.8163454
969,46:42.6,1.67764041,38.8501528,38.7600948,38.7304817,38.7557156,39.8247894
970,46:52.6,1.67742493,38.880988,38.7925956,38.7504942,38.7873083,39.7847861
971,47:02.6,1.67723773,38.8803301,38.8051263,38.7614477,38.7973535,39.7963274
972,47:12.6,1.67701552,38.9056786,38.8244382,38.7774687,38.8214289,39.7813859
973,47:22.6,1.67677874,38.9261028,38.8465395,38.8063349,38.8307973,39.7682789
974,47:32.6,1.67660108,38.9285687,38.8513805,38.8122363,38.8520443,39.7489662
975,47:42.6,1.67639932,38.9403136,38.8650323,38.8235668,38.8642136,39.7366819
976,47:52.6,1.67620838,38.9621455,38.883795,38.8495403,38.8859233,39.7017069
977,48:02.6,1.67602459,38.9657153,38.8978516,38.8640729,38.890944,39.7295092
978,48:12.6,1.67581328,38.9768959,38.9073086,38.8651647,38.9054292,39.7020859
979,48:22.6,1.67561938,38.9903287,38.9245017,38.8864541,38.9163495,39.6958654
980,48:32.6,1.67546142,39.0023173,38.9411535,38.9071908,38.9336885,39.6607521
981,48:42.6,1.67528274,39.0253459,38.957113,38.9294092,38.9540262,39.6751724
982,48:52.6,1.67511351,39.0178732,38.9591761,38.9367634,38.9649815,39.6260633
983,49:02.6,1.67491341,39.0459665,38.9863883,38.9609957,38.983813,39.6838846
984,49:12.6,1.67474721,39.0490563,38.9764701,38.9618481,38.9883443,39.6289043
985,49:22.6,1.67459846,39.0619335,38.9967744,38.9682297,38.999106,39.6343669
986,49:32.6,1.67444078,39.0811087,39.0160392,38.9885369,39.0165364,39.6208162
987,49:42.6,1.67425774,39.09063,39.0223876,39.0096728,39.0340042,39.6612746
988,49:52.6,1.67408209,39.1088765,39.0315837,39.0250824,39.064379,39.6494903
989,50:02.6,1.67392364,39.1234448,39.0593045,39.0289956,39.0631013,39.6520099
990,50:12.6,1.67376061,39.1262431,39.0711809,39.0410728,39.0701142,39.6024434
991,50:22.6,1.67357768,39.1447333,39.0865165,39.0682349,39.090182,39.6192379
992,50:32.6,1.67343513,39.1639689,39.1068399,39.0613033,39.1012496,39.5901103
993,50:42.6,1.67330096,39.1651584,39.1066049,39.0891021,39.1226283,39.6099068
994,50:52.6,1.67315816,39.1715591,39.1054027,39.1020587,39.1175733,39.5658165
995,51:02.6,1.67297937,39.1632214,39.1187075,39.0944882,39.1275593,39.5810456
996,51:12.6,1.67286187,39.2017528,39.1334507,39.1125951,39.1526939,39.5519332
997,51:22.6,1.67269576,39.2201522,39.1573544,39.1384145,39.1703607,39.5999621
998,51:32.6,1.67256349,39.2093277,39.1625252,39.1511925,39.1712716,39.5907025
999,51:42.6,1.67242386,39.230163,39.18382,39.1634583,39.1983293,39.6096217
1000,51:52.6,1.67225598,39.2469945,39.1907014,39.1629565,39.1979466,39.574496
1001,52:02.6,1.67214593,39.2455425,39.1957046,39.1829433,39.2156176,39.5903583
1002,52:12.6,1.67199607,39.2590151,39.2075297,39.1884108,39.2194723,39.5914115
1003,52:22.6,1.67183172,39.2775582,39.2217587,39.2064491,39.2389905,39.5989706
1004,52:32.6,1.67169243,39.2956377,39.2407495,39.2201287,39.2520409,39.5803228
1005,52:42.6,1.67157223,39.2883566,39.2439029,39.2250599,39.2668158,39.6090925
1006,52:52.6,1.67144068,39.3093506,39.2578495,39.2523667,39.2753597,39.6150768
1007,53:02.6,1.67127021,39.3088763,39.2548379,39.2457654,39.2775751,39.584818
1008,53:12.6,1.67116299,39.3241641,39.2695142,39.2691971,39.2969868,39.5880517
1009,53:22.6,1.67104323,39.3372274,39.2750646,39.2796082,39.3057618,39.5729928
1010,53:32.6,1.67092422,39.3345597,39.2921109,39.2850508,39.3076536,39.6348235
1011,53:42.6,1.67078129,39.3512085,39.3039336,39.2970248,39.3252754,39.6316597
1012,53:52.6,1.67068873,39.361848,39.3279357,39.2934633,39.330123,39.5996839
1013,54:02.6,1.67053494,39.3618812,39.3184073,39.3101625,39.3335952,39.58383
1014,54:12.6,1.67042803,39.3773664,39.3352719,39.3168457,39.35699,39.5707973
1015,54:22.6,1.67032745,39.3947108,39.3432802,39.3330066,39.3571084,39.5369718
1016,54:32.6,1.67021506,39.4075193,39.3590719,39.3393022,39.3866189,39.5565066
1017,54:42.6,1.67011134,39.4112441,39.3646083,39.3512014,39.3826567,39.5609009
1018,54:52.6,1.6699734,39.4165866,39.3691475,39.3578134,39.3917282,39.5540477
1019,55:02.6,1.66988013,39.4165441,39.3782208,39.3751287,39.3983778,39.5631562
1020,55:12.6,1.66977288,39.4337405,39.3862231,39.379886,39.4088339,39.5796794
1021,55:22.6,1.66963761,39.4412637,39.4060062,39.3919458,39.4300984,39.5769226
1022,55:32.6,1.66955958,39.4454357,39.3976407,39.3894293,39.4297797,39.5570342
1023,55:42.6,1.66943616,39.4554673,39.4182339,39.4053354,39.4308918,39.5484843
1024,55:52.6,1.66933953,39.457824,39.4286113,39.4057281,39.4366127,39.5624777
1025,56:02.6,1.66923824,39.4759986,39.4386645,39.4243576,39.4440261,39.5611188
1026,56:12.6,1.66913436,39.4733793,39.4356679,39.4238927,39.4530464,39.5385122
1027,56:22.6,1.66904357,39.4800643,39.4337857,39.4401749,39.4729867,39.5777035
1028,56:32.6,1.66892268,39.5078887,39.4515104,39.4528373,39.484761,39.5990248
1029,56:42.6,1.66882385,39.5082883,39.468803,39.4622581,39.4908741,39.5570815
1030,56:52.6,1.66872223,39.5192576,39.4794856,39.4624826,39.4947174,39.5775607
1031,57:02.6,1.66862311,39.5250955,39.4990054,39.4738207,39.5080561,39.5551383
1032,57:12.6,1.66852761,39.5307927,39.4926643,39.4739495,39.506776,39.5679359
1033,57:22.6,1.66844578,39.5476033,39.5036664,39.5046099,39.5329511,39.5923874
1034,57:32.6,1.6683322,39.5321348,39.4996489,39.5026297,39.5291808,39.607466
1035,57:42.6,1.66821647,39.5430562,39.5183681,39.5178272,39.5467645,39.5886403
1036,57:52.6,1.66812791,39.5644293,39.5190532,39.5327696,39.5521386,39.6145965
1037,58:02.6,1.6680283,39.5693607,39.5413746,39.5237281,39.5527927,39.5605742
1038,58:12.6,1.66793148,39.568236,39.5453716,39.5265773,39.563737,39.6049464
1039,58:22.6,1.66783336,39.5907004,39.5531652,39.5532982,39.5724629,39.5867644
1040,58:32.6,1.66774568,39.5831475,39.5721621,39.5507129,39.5805348,39.6042248
1041,58:42.6,1.66762832,39.6045163,39.5624711,39.5647302,39.5916528,39.6385353
1042,58:52.6,1.66756361,39.6099073,39.5716185,39.5706487,39.5958651,39.6090171
1043,59:02.6,1.66745609,39.6165313,39.5873297,39.5721758,39.6105485,39.5880508
1044,59:12.6,1.66736326,39.6265062,39.591812,39.5793375,39.6171592,39.6315738
1045,59:22.6,1.66727043,39.6375141,39.589071,39.5880339,39.6216954,39.6142226
1046,59:32.6,1.66717912,39.6475241,39.6081843,39.6035875,39.6346733,39.6615178
1047,59:42.6,1.66711162,39.6286329,39.606063,39.6019647,39.63116,39.5856317
1048,59:52.6,1.66702822,39.657677,39.6170893,39.6062813,39.6449985,39.6082664
1049,00:02.6,1.66696397,39.640298,39.6178441,39.6172026,39.6369162,39.5452692
1050,00:12.6,1.66687762,39.6604848,39.627921,39.6114052,39.6565111,39.6253291
1051,00:22.6,1.6667996,39.6742385,39.6329225,39.6314542,39.6686459,39.5975045
1052,00:32.6,1.66672036,39.6569301,39.6360785,39.6415871,39.679106,39.5899612
1053,00:42.6,1.6666353,39.674894,39.6517775,39.6443412,39.6816613,39.5691792
1054,00:52.6,1.66654581,39.6790261,39.6560725,39.6576993,39.678321,39.6252701
1055,01:02.6,1.66649278,39.6812602,39.6547454,39.6639162,39.6849341,39.6000439
1056,01:12.6,1.66639874,39.6946199,39.6769111,39.6685486,39.6971701,39.6362841
1057,01:22.6,1.66631476,39.6969953,39.6791385,39.6721835,39.7134871,39.6202592
1058,01:32.6,1.66623524,39.7129972,39.6928056,39.6819664,39.7178296,39.6101174
1059,01:42.6,1.66616917,39.7113762,39.6870302,39.6811197,39.7123891,39.6029232
1060,01:52.6,1.66603914,39.7473357,39.7188901,39.7173183,39.7549969,40.0676247
1061,02:02.6,1.66547445,39.8667087,39.8300291,39.8294352,39.8402124,41.1524744
1062,02:12.6,1.66466193,40.001403,39.9669121,39.9396153,39.9532575,41.7956563
1063,02:22.6,1.66379354,40.1230955,40.086542,40.0395849,40.0502223,42.1160071
1064,02:32.6,1.66294339,40.24093,40.2109924,40.1461059,40.1481301,42.4482511
1065,02:42.6,1.66210653,40.3391308,40.2982906,40.2267458,40.2427252,42.724949
1066,02:52.6,1.66127678,40.4244969,40.380084,40.3189535,40.3270448,42.9336358
1067,03:02.6,1.66047264,40.5275199,40.4809707,40.4052748,40.4061465,43.1890047
1068,03:12.6,1.65970193,40.6027537,40.5464009,40.4729404,40.4720339,43.4238169
1069,03:22.6,1.65893056,40.6996949,40.6350835,40.5584946,40.5511707,43.6298954
1070,03:32.6,1.6581096,40.7807019,40.7196354,40.6429263,40.6322413,43.8243276
1071,03:42.6,1.65734027,40.8541338,40.8002992,40.7095602,40.7065071,43.9970796
1072,03:52.6,1.65649591,40.963967,40.896682,40.7953702,40.7840515,44.1903741
1073,04:02.6,1.65574003,41.0360235,40.9795114,40.8764501,40.8544556,44.3435123
1074,04:12.6,1.654939,41.1163028,41.0482332,40.9372696,40.9360951,44.524214
1075,04:22.6,1.65415525,41.1932986,41.1190551,41.0202955,40.9976124,44.7274378
1076,04:32.6,1.65335259,41.2808869,41.2052389,41.085752,41.0810003,44.877223
1077,04:42.6,1.65253004,41.3539651,41.2823335,41.1654318,41.1601331,45.0159076
1078,04:52.6,1.65178667,41.4246234,41.3535686,41.2458083,41.2383946,45.1435193
1079,05:02.6,1.65104239,41.5029051,41.4339448,41.3162948,41.3045811,45.2522311
1080,05:12.6,1.6502542,41.5786426,41.4948708,41.3810314,41.3747118,45.3506729
1081,05:22.6,1.64945389,41.6685688,41.5859235,41.471315,41.4487517,45.4786997
1082,05:32.6,1.64869751,41.7450015,41.6547087,41.5342374,41.5150326,45.5911686
1083,05:42.6,1.64795522,41.805179,41.7097263,41.5819004,41.5822898,45.637758
1084,05:52.6,1.64719432,41.8731655,41.7989781,41.660772,41.6430548,45.7734573
1085,06:02.6,1.64644411,41.945267,41.8473903,41.7298998,41.7139771,45.8275314
1086,06:12.6,1.64572039,42.0091421,41.9222368,41.7931978,41.7890889,45.9076302
1087,06:22.6,1.64502504,42.0691283,41.9729368,41.8527131,41.8462522,45.9221381
1088,06:32.6,1.64431854,42.1551978,42.0539146,41.9259087,41.9162661,45.97588
1089,06:42.6,1.64359725,42.2195624,42.1087747,41.9864457,41.9766595,46.0604232
1090,06:52.6,1.6428622,42.2670654,42.1682472,42.0427204,42.0253658,46.0812505
1091,07:02.6,1.64221089,42.3362079,42.2234595,42.0954879,42.0973878,46.1114259
1092,07:12.6,1.64156589,42.3788878,42.2858176,42.1588572,42.1430545,46.0958312
1093,07:22.6,1.64089366,42.4413497,42.3405993,42.210987,42.2089825,46.1794075
1094,07:32.6,1.6402362,42.4854968,42.3938106,42.2539306,42.2520948,46.1656404
1095,07:42.6,1.63964894,42.5388029,42.4430717,42.3227173,42.3162151,46.1983004
1096,07:52.6,1.63905801,42.5763969,42.4770557,42.3536723,42.349219,46.1992217
1097,08:02.6,1.63839917,42.6354787,42.5245188,42.4085354,42.4119736,46.2292446
1098,08:12.6,1.63780563,42.689599,42.5824954,42.4527546,42.4600049,46.1834583
1099,08:22.6,1.63719276,42.7414219,42.6413709,42.512825,42.5293545,46.1909351
1100,08:32.6,1.63664037,42.7771209,42.6692557,42.551606,42.5646197,46.124783
1101,08:42.6,1.63615572,42.8266977,42.7178727,42.5992374,42.5989338,46.1538754
1102,08:52.6,1.6356313,42.8829539,42.7764661,42.6475064,42.6651783,46.108031
1103,09:02.6,1.63509925,42.9243894,42.8132896,42.6862545,42.6965196,46.1123208
1104,09:12.6,1.63453123,42.9687293,42.8603016,42.7413164,42.7583069,46.0548386
1105,09:22.6,1.63400653,42.9990019,42.892053,42.7718933,42.7841982,46.0424225
1106,09:32.6,1.63353429,43.0240771,42.9233712,42.8130125,42.8216023,45.9907437
1107,09:42.6,1.633117,43.0468737,42.954661,42.8410539,42.8639772,46.0032794
1108,09:52.6,1.6326568,43.0990368,42.9877736,42.8823298,42.9144826,45.9688637
1109,10:02.6,1.63225283,43.1125912,43.0335211,42.929159,42.9462362,45.9160917
1110,10:12.6,1.63178307,43.1522089,43.0503971,42.9579745,42.9742783,45.862831
1111,10:22.6,1.63131625,43.2015457,43.100126,43.0103767,43.0127766,45.8824376
1112,10:32.6,1.63091939,43.2286698,43.1469989,43.0300724,43.0541554,45.8165018
1113,10:42.6,1.63048146,43.2603982,43.1679159,43.0632659,43.0897033,45.7810698
1114,10:52.6,1.63005053,43.2842481,43.1927412,43.0973464,43.1146564,45.7374485
1115,11:02.6,1.62967955,43.3116562,43.2140357,43.1244862,43.1387846,45.7243485
1116,11:12.6,1.62930407,43.3248203,43.2317094,43.1484571,43.1646624,45.6549466
1117,11:22.6,1.62893984,43.3525806,43.2604534,43.1575819,43.2046413,45.6604042
1118,11:32.6,1.62861646,43.3851373,43.2899762,43.2140759,43.2229452,45.6208447
1119,11:42.6,1.62828657,43.4072278,43.3067341,43.2278773,43.2603234,45.5361519
1120,11:52.6,1.62795655,43.4305439,43.3479218,43.2559361,43.2777934,45.5131537
1121,12:02.6,1.62761903,43.4606241,43.3634976,43.2822335,43.307275,45.4907945
1122,12:12.6,1.62728139,43.4875339,43.3874847,43.323026,43.3366542,45.3999656
1123,12:22.6,1.62699673,43.493332,43.4146573,43.333378,43.3540871,45.4109798
1124,12:32.6,1.62666605,43.5178516,43.4419965,43.3591402,43.3859808,45.3413003
1125,12:42.6,1.62638591,43.5373601,43.4587094,43.3907642,43.4178918,45.3289028
1126,12:52.6,1.62614262,43.5515436,43.4775942,43.4063188,43.4269275,45.2746921
1127,13:02.6,1.62586201,43.5738246,43.4953279,43.425927,43.4453388,45.2421775
1128,13:12.6,1.625605,43.595048,43.5112362,43.4598452,43.4811867,45.224201
1129,13:22.6,1.62533421,43.608053,43.5446912,43.46864,43.5056234,45.2135381
1130,13:32.6,1.62507143,43.6290995,43.5528728,43.4991919,43.5291794,45.1553896
1131,13:42.6,1.62482977,43.6402005,43.5712316,43.5006714,43.5253781,45.1447789
1132,13:52.6,1.62458665,43.67091,43.6017459,43.5307755,43.5647916,45.1577946
1133,14:02.6,1.62433864,43.6718335,43.6142542,43.5373455,43.570929,45.0721671
1134,14:12.6,1.62409403,43.7047905,43.6343616,43.5798075,43.6022791,45.1038721
1135,14:22.6,1.62386152,43.7152926,43.6599362,43.5935884,43.6226205,45.0225904
1136,14:32.6,1.6236321,43.7420789,43.6723284,43.6101295,43.6546897,44.9717506
1137,14:42.6,1.62340584,43.7434709,43.6735576,43.6211786,43.6615899,44.975906
1138,14:52.6,1.62322082,43.7604419,43.6960144,43.6448825,43.6710402,44.9283683
1139,15:02.6,1.62299837,43.7834796,43.7180335,43.6736635,43.6919361,44.9455806
1140,15:12.6,1.62280593,43.7850696,43.7294556,43.6800219,43.7173129,44.8865186
1141,15:22.6,1.62261526,43.8117898,43.7474866,43.7111795,43.7374196,44.8784841
1142,15:32.6,1.62241287,43.8104936,43.7615657,43.7148408,43.7445747,44.8582171
1143,15:42.6,1.62223011,43.8195053,43.7705259,43.7145044,43.7644195,44.8485981
1144,15:52.6,1.62204269,43.8444025,43.7898561,43.7350572,43.7721294,44.8112937
1145,16:02.6,1.62183498,43.8628425,43.8234533,43.7621885,43.8033935,44.7973897
1146,16:12.6,1.62168405,43.8715701,43.821892,43.7790061,43.816729,44.7721414
1147,16:22.6,1.62149371,43.8777923,43.8376832,43.7980795,43.8250413,44.7558334
1148,16:32.6,1.62134907,43.893892,43.8443277,43.8107402,43.8444608,44.7648358
1149,16:42.6,1.62117639,43.8987933,43.8654996,43.8280908,43.8647485,44.7615062
1150,16:52.6,1.62100672,43.9120572,43.8722813,43.8383868,43.883263,44.7345313
1151,17:02.6,1.62084019,43.9207708,43.8874349,43.8510514,43.8784017,44.7101194
1152,17:12.6,1.62066512,43.9395273,43.8963993,43.8737256,43.8980698,44.7161039
1153,17:22.6,1.62050325,43.9618291,43.8981995,43.8685977,43.9099973,44.6811988
1154,17:32.6,1.62036787,43.9486321,43.9121115,43.8873758,43.9119151,44.6696406
1155,17:42.6,1.62019944,43.9711042,43.9452887,43.9048296,43.9505626,44.6439441
1156,17:52.6,1.62007028,43.991893,43.9524125,43.9260627,43.9528365,44.7000747
1157,18:02.6,1.61991817,44.0018798,43.9655068,43.9423101,43.966561,44.647961
1158,18:12.6,1.61974227,44.0345297,43.9963216,43.9580332,44.0006569,44.6977534
1159,18:22.6,1.61959773,44.0233639,43.9955453,43.9643318,44.0020187,44.6316035
1160,18:32.6,1.6194389,44.0513043,43.9981665,43.9694466,44.0059098,44.6308887
1161,18:42.6,1.61928121,44.0588507,44.0219299,44.0019059,44.0256929,44.656238
1162,18:52.6,1.6191536,44.0696842,44.0347503,44.0154769,44.0447633,44.6627495
1163,19:02.6,1.61902029,44.0742974,44.0353825,44.0098112,44.0445573,44.6052977
1164,19:12.6,1.61886699,44.084218,44.0573614,44.016417,44.049908,44.6450366
1165,19:22.6,1.6187133,44.1059415,44.0744424,44.031341,44.0652364,44.6007264
1166,19:32.6,1.61859278,44.1116664,44.0838176,44.0477829,44.0714432,44.6162724
1167,19:42.6,1.61847376,44.1331658,44.0852975,44.0758513,44.1070674,44.6009363
1168,19:52.6,1.61834794,44.1279821,44.094292,44.0755969,44.1038944,44.643074
1169,20:02.6,1.61818425,44.1424357,44.1170062,44.1006907,44.120163,44.6462408
1170,20:12.6,1.61807007,44.150957,44.1174011,44.0949688,44.1326553,44.6015158
1171,20:22.6,1.61793107,44.1605264,44.1365976,44.1106255,44.1492198,44.6126696
1172,20:32.6,1.61781231,44.1575818,44.1406211,44.1027583,44.149629,44.5820972
1173,20:42.6,1.61768902,44.1691761,44.1438437,44.1344686,44.1477323,44.5786496
1174,20:52.6,1.61754934,44.1992106,44.1628452,44.1516465,44.1734286,44.608558
1175,21:02.6,1.61743923,44.2032173,44.1709763,44.1671738,44.1916156,44.5870777
1176,21:12.6,1.6173128,44.2210821,44.1993964,44.1780031,44.2064483,44.6417294
1177,21:22.6,1.61717563,44.2256667,44.2108574,44.1875924,44.2130656,44.6194164
1178,21:32.6,1.61705907,44.2305482,44.205708,44.1910144,44.2224179,44.5703631
1179,21:42.6,1.61695428,44.2464135,44.2297751,44.2038747,44.236721,44.5841934
1180,21:52.6,1.61682959,44.2518553,44.2312902,44.2141726,44.2509484,44.6257977
1181,22:02.6,1.61671014,44.2559376,44.2458486,44.2310382,44.2628158,44.6217086
1182,22:12.6,1.61660788,44.269674,44.2530577,44.2330399,44.2722006,44.5909774
1183,22:22.6,1.61645891,44.2918106,44.2716643,44.2546009,44.2842925,44.624358
1184,22:32.6,1.6163429,44.2938599,44.288316,44.2605892,44.2928184,44.6249269
1185,22:42.6,1.61624134,44.2989253,44.2842457,44.276935,44.2998265,44.61933
1186,22:52.6,1.61613462,44.3102072,44.2925182,44.2758764,44.3221928,44.6172025
1187,23:02.6,1.61603242,44.3241544,44.3093365,44.2955463,44.314448,44.6094261
1188,23:12.6,1.61590858,44.3409605,44.3201811,44.3171808,44.3291246,44.6282478
1189,23:22.6,1.61577758,44.3362845,44.3251891,44.3041707,44.3490529,44.6379559
1190,23:32.6,1.61569953,44.3686592,44.3361493,44.3342342,44.352725,44.6076141
1191,23:42.6,1.61559769,44.3530886,44.3513936,44.3291759,44.3520725,44.6029174
1192,23:52.6,1.61548275,44.3607525,44.3485535,44.3281614,44.3677757,44.6284848
1193,24:02.6,1.61536821,44.3746438,44.3676495,44.3418002,44.3787968,44.6260382
1194,24:12.6,1.61528701,44.4019641,44.3789368,44.3580029,44.4073124,44.5874804
1195,24:22.6,1.61518087,44.3925611,44.3659995,44.3628786,44.3870481,44.6031903
1196,24:32.6,1.61507771,44.3976205,44.3889647,44.378554,44.4046463,44.6684344
1197,24:42.6,1.61498923,44.4105126,44.4055058,44.3910784,44.4192451,44.6396238
1198,24:52.6,1.61488348,44.43089,44.4207799,44.4075495,44.4279853,44.6525185
1199,25:02.6,1.61475711,44.4314933,44.4109218,44.4121248,44.4424813,44.635848
1200,25:12.6,1.61465052,44.4512582,44.4195817,44.4172987,44.4472443,44.6675896
1201,25:22.6,1.61454527,44.4563086,44.4477164,44.4262261,44.4694958,44.66379
1202,25:32.6,1.61446729,44.4535279,44.4484959,44.4313138,44.4720197,44.6531174
